title,firstname,middlename,lastname,name_suffix,nickname,party,state,district,in_office,gender,phone,fax,website,webform,congress_office,bioguide_id,votesmart_id,fec_id,govtrack_id,crp_id,twitter_id,congresspedia_url,youtube_url,facebook_id,official_rss,senate_class,birthdate
Rep,John,L.,Mica,,,R,FL,07,1,M,202-225-4035,202-226-0821,http://mica.house.gov,http://mica.house.gov/contact-me/,2187 Rayburn House Office Building,M000689,26805,H2FL08055,400273,N00002793,,http://www.opencongress.org/wiki/John_Mica,http://youtube.com/RepJohnMica,JohnMica,,,1/27/1943
Rep,George,,Miller,,,D,CA,11,1,M,202-225-2095,202-225-5609,http://georgemiller.house.gov,http://georgemiller.house.gov/contact-me,2205 Rayburn House Office Building,M000725,26734,H6CA07043,400278,N00007390,AskGeorge,http://www.opencongress.org/wiki/George_Miller,http://youtube.com/RepGeorgeMiller,75298637905,,,5/17/1945
Rep,James,P.,Moran,Jr.,Jim,D,VA,08,1,M,202-225-4376,202-225-0017,http://moran.house.gov,http://moran.house.gov/contact-me/email-me,2252 Rayburn House Office Building,M000933,27118,H0VA08040,400283,N00002083,Jim_Moran,http://www.opencongress.org/wiki/James_Moran,http://youtube.com/RepJamesPMoran,1.00E+11,,,5/16/1945
Rep,Gregory,W.,Meeks,,,D,NY,05,1,M,202-225-3461,202-226-4169,http://meeks.house.gov,http://meeks.house.gov/contact-me/email-me,2234 Rayburn House Office Building,M001137,4360,H8NY06048,400271,N00001171,GregoryMeeks,http://www.opencongress.org/wiki/Gregory_Meeks,http://youtube.com/gwmeeks,1557025818,,,9/25/1953
Rep,Gary,G.,Miller,,,R,CA,31,1,M,202-225-3201,202-226-6962,http://garymiller.house.gov,http://garymiller.house.gov/Contact/,2467 Rayburn House Office Building,M001139,8346,H8CA41063,400277,N00006954,RepGaryMiller,http://www.opencongress.org/wiki/Gary_Miller,http://youtube.com/GaryGMiller,1.05E+14,,,10/16/1948
Rep,Jim,,Matheson,,,D,UT,04,1,M,202-225-3011,202-225-5638,http://matheson.house.gov,http://matheson.house.gov/contact/,2211 Rayburn House Office Building,M001142,50722,H0UT02096,400255,N00009753,RepJimMatheson,http://www.opencongress.org/wiki/Jim_Matheson,http://youtube.com/RepJimMatheson,1.32E+14,,,3/21/1960
Rep,Betty,Louise,McCollum,,,D,MN,04,1,F,202-225-6631,202-225-1968,http://www.house.gov/mccollum,https://mccollum.house.gov/contact-me/email-me,1714 Longworth House Office Building,M001143,3812,H0MN04049,400259,N00012942,BettyMcCollum04,http://www.opencongress.org/wiki/Betty_McCollum,,1.53E+14,,,7/12/1954
Rep,Jeff,,Miller,,,R,FL,01,1,M,202-225-4136,202-225-3414,http://jeffmiller.house.gov/,http://jeffmiller.house.gov/contact,336 Cannon House Office Building,M001144,17276,H2FL01100,400279,N00013846,,http://www.opencongress.org/wiki/Jeff_Miller,http://youtube.com/RepJeffMiller,66367876671,,,6/27/1959
Rep,Michael,H.,Michaud,,Mike,D,ME,02,1,M,202-225-6306,202-225-2943,http://michaud.house.gov,http://michaud.house.gov/email,1724 Longworth House Office Building,M001149,6582,H2ME02097,400274,N00024770,RepMikeMichaud,http://www.opencongress.org/wiki/Michael_Michaud,http://youtube.com/repmikemichaud,1.31E+11,,,1/18/1955
Rep,Candice,S.,Miller,,,R,MI,10,1,F,202-225-2106,202-226-1169,http://candicemiller.house.gov,http://candicemiller.house.gov/contact-me/email-me,320 Cannon House Office Building,M001150,2062,H6MI12181,400276,N00009795,CandiceMiller,http://www.opencongress.org/wiki/Candice_Miller,http://youtube.com/candicemi10,2.10E+11,,,5/7/1954
Rep,Tim,,Murphy,,,R,PA,18,1,M,202-225-2301,202-225-1844,http://murphy.house.gov,https://murphy.house.gov/contact-me,2332 Rayburn House Office Building,M001151,9794,H2PA18143,400285,N00024992,RepTimMurphy,http://www.opencongress.org/wiki/Tim_Murphy,http://youtube.com/TimMurphyPA18,1.06E+14,,,9/11/1952
Rep,Patrick,T.,McHenry,,,R,NC,10,1,M,202-225-2576,202-225-0316,http://mchenry.house.gov/,http://mchenry.house.gov/contact/zipauth2.htm,2334 Rayburn House Office Building,M001156,21031,H4NC10047,400644,N00026627,PatrickMcHenry,http://www.opencongress.org/wiki/Patrick_McHenry,http://youtube.com/CongressmanMcHenry,8045519803,,,10/22/1975
Rep,Michael,T.,McCaul,,,R,TX,10,1,M,202-225-2401,202-225-5955,http://mccaul.house.gov/,http://www.house.gov/writerep,131 Cannon House Office Building,M001157,49210,H4TX10093,400654,N00026460,McCaulPressShop,http://www.opencongress.org/wiki/Michael_McCaul,http://youtube.com/MichaelTMcCaul,6355254859,,,1/14/1962
Rep,Kenny,E.,Marchant,,,R,TX,24,1,M,202-225-6605,202-225-0074,http://marchant.house.gov/,http://marchant.house.gov/contact,1110 Longworth House Office Building,M001158,5549,H4TX24094,400656,N00026710,RepKenMarchant,http://www.opencongress.org/wiki/Kenny_Marchant,http://youtube.com/RepKennyMarchant,6349487899,,,2/23/1951
Rep,Cathy,,McMorris Rodgers,,,R,WA,05,1,F,202-225-2006,202-225-3392,http://mcmorris.house.gov,http://mcmorris.house.gov/contact-cathy1/,203 Cannon House Office Building,M001159,3217,H4WA05077,400659,N00026314,CathyMcMorris,http://www.opencongress.org/wiki/Cathy_McMorris-Rodgers,http://youtube.com/mcmorrisrodgers,3.22E+11,,,5/22/1969
Rep,Gwen,S.,Moore,,Gwen,D,WI,04,1,F,202-225-4572,202-225-8135,http://gwenmoore.house.gov,http://gwenmoore.house.gov/contact-me/,2245 Rayburn House Office Building,M001160,3457,H4WI04183,400661,N00026914,RepGwenMoore,http://www.opencongress.org/wiki/Gwendolynne_Moore,http://youtube.com/RepGwenMoore,58864029545,,,4/18/1951
Rep,Doris,O.,Matsui,,,D,CA,06,1,F,202-225-7163,202-225-0566,http://matsui.house.gov,https://forms.house.gov/matsui/webforms/issue_subscribe.htm,2434 Rayburn House Office Building,M001163,28593,H6CA05195,400663,N00027459,DorisMatsui,http://www.opencongress.org/wiki/Doris_Matsui,http://youtube.com/RepDorisMatsui,doris.matsui,,,9/25/1944
Rep,Kevin,,McCarthy,,,R,CA,23,1,M,202-225-2915,202-225-2908,http://kevinmccarthy.house.gov,https://forms.house.gov/kevinmccarthy/webforms/issue_subscribe.html,2421 Rayburn House Office Building,M001165,28918,H6CA22125,412190,N00028152,GOPWhip,http://www.opencongress.org/wiki/Kevin_McCarthy,http://youtube.com/repkevinmccarthy,51052893175,,,1/26/1965
Rep,Jerry,,McNerney,,Jerry,D,CA,09,1,M,202-225-1947,202-225-4060,http://mcnerney.house.gov,http://mcnerney.house.gov/contact/email-me,1210 Longworth House Office Building,M001166,29474,H4CA11081,412189,N00026926,RepMcNerney,http://www.opencongress.org/wiki/Gerald_McNerney,http://youtube.com/RepJerryMcNerney,2.15E+14,,,6/18/1951
Rep,Daniel,B.,Maffei,,Dan,D,NY,24,1,M,202-225-3701,202-225-4042,http://maffei.house.gov,http://maffei.house.gov/contact/email-me,422 Cannon House Office Building,M001171,68959,H6NY25125,412297,N00027891,RepDanMaffei,http://www.opencongress.org/wiki/Daniel_Maffei,http://youtube.com/repdanmaffei,4.71E+14,,,7/4/1968
Rep,Tom,,McClintock,,,R,CA,04,1,M,202-225-2511,202-225-5444,http://mcclintock.house.gov,https://mcclintockforms.house.gov/forms/contact-form.shtml,434 Cannon House Office Building,M001177,9715,H8CA04152,412295,N00006863,RepMcClintock,http://www.opencongress.org/wiki/Tom_McClintock,http://youtube.com/McClintockCA04,81125319109,,,7/10/1956
Rep,Tom,,Marino,,,R,PA,10,1,M,202-225-3731,202-225-9594,http://marino.house.gov,http://marino.house.gov/contact-me/email-me,410 Cannon House Office Building,M001179,119478,H0PA10078,412468,N00031777,RepTomMarino,http://www.opencongress.org/wiki/Tom_Marino,http://youtube.com/RepMarino,1.44E+14,,,8/15/1952
Rep,David,B.,McKinley,,,R,WV,01,1,M,202-225-4172,202-225-7564,http://mckinley.house.gov,http://mckinley.house.gov/email-me/,412 Cannon House Office Building,M001180,117396,H0WV01072,412487,N00031681,RepMcKinley,http://www.opencongress.org/wiki/David_McKinley,http://youtube.com/RepDavidMcKinley,1.30E+14,,,3/28/1947
Rep,Patrick,,Meehan,,,R,PA,07,1,M,202-225-2011,202- 226-0280,http://meehan.house.gov,http://meehan.house.gov/email-me,204 Cannon House Office Building,M001181,119474,H0PA07082,412466,N00031134,RepMeehan,http://www.opencongress.org/wiki/Patrick_Meehan,http://youtube.com/repmeehan,1.36E+14,,,10/20/1955
Rep,Mick,Michael,Mulvaney,,Mick,R,SC,05,1,M,202-225-5501,202-225-0464,http://mulvaney.house.gov,https://forms.house.gov/mulvaney/webforms/zipauthen_contact.shtml,1207 Longworth House Office Building,M001182,60348,H0SC05031,412474,N00031412,RepMickMulvaney,http://www.opencongress.org/wiki/Mick_Mulvaney,http://youtube.com/RepMickMulvaney,1.89E+14,,,7/21/1967
Rep,Thomas,,Massie,,,R,KY,04,1,M,202-225-3465,202-225-0003,http://massie.house.gov,https://massieforms.house.gov/forms/emailsignup/,314 Cannon House Office Building,M001184,132068,H2KY04121,412503,N00034041,RepThomasMassie,,http://youtube.com/repthomasmassie,4.52E+14,,,1/13/1971
Rep,Sean,Patrick,Maloney,,,D,NY,18,1,M,202-225-5441,,http://seanmaloney.house.gov,http://seanmaloney.house.gov/contact/email-me,1529 Longworth House Office Building,M001185,139760,H2NY22139,412562,N00034277,RepSeanMaloney,,,5.51E+14,,,7/30/1966
Rep,Mark,,Meadows,,,R,NC,11,1,M,202-225-6401,,http://meadows.house.gov,http://meadows.house.gov/email-me/,1516 Longworth House Office Building,M001187,136459,H2NC11080,412552,N00033631,RepMarkMeadows,,http://youtube.com/RepMarkMeadows,4.10E+14,,,7/28/1959
Rep,Grace,,Meng,,,D,NY,06,1,F,202-225-2601,,http://meng.house.gov,http://meng.house.gov/contact/email-me,1317 Longworth House Office Building,M001188,69157,H2NY06116,412560,N00034547,RepGraceMeng,,,1.96E+14,,,10/1/1975
Rep,Luke,,Messer,,,R,IN,06,1,M,202-225-3021,765-747-5586,http://messer.house.gov,http://messer.house.gov/contact/email-me,508 Cannon House Office Building,M001189,33997,H0IN02125,412540,N00012546,RepLukeMesser,,http://youtube.com/RepLukeMesser,3.67E+14,,,2/27/1969
Rep,Markwayne,,Mullin,,,R,OK,02,1,M,202-225-2701,202-225-3038,http://mullin.house.gov,http://mullin.house.gov/contact/email-me,1113 Longworth House Office Building,M001190,135898,H2OK02083,412568,N00033410,RepMullin,,,4.54E+14,,,7/26/1977
Rep,Patrick,,Murphy,,,D,FL,18,1,M,202-225-3026,202-225-8398,http://patrickmurphy.house.gov,http://patrickmurphy.house.gov/contact/officeinformation.htm,1517 Longworth House Office Building,M001191,137652,H2FL22072,412527,N00033091,RepMurphyFL,,http://youtube.com/RepPatrickMurphyFL,3.18E+14,,,3/30/1983
Rep,Vance,,McAllister,,,R,LA,05,1,M,202-225-8490,,http://mcallister.house.gov,,316 Cannon House Office Building,M001192,145379,H4LA05130,412599,N00035593,RepMcAllister,,,2.18E+14,,,1/7/1974
Rep,Jerrold,L.,Nadler,,,D,NY,10,1,M,202-225-5635,202-225-6923,http://nadler.house.gov,http://nadler.house.gov/contact-me/newsletter,2110 Rayburn House Office Building,N000002,26980,H2NY17071,400289,N00000939,RepJerryNadler,http://www.opencongress.org/wiki/Jerrold_Nadler,http://youtube.com/congressmannadler,78291598977,,,6/13/1947
Rep,Richard,E.,Neal,,,D,MA,01,1,M,202-225-5601,202-225-8112,http://neal.house.gov,https://forms.house.gov/neal/webforms/Contact_Form.shtml,2208 Rayburn House Office Building,N000015,26895,H8MA02041,400291,N00000153,RepRichardNeal,http://www.opencongress.org/wiki/Richard_Neal,http://youtube.com/RepRichardENeal,3.26E+14,,,2/14/1949
Rep,Richard,M.,Nolan,,,D,MN,08,1,M,202-225-6211,,http://nolan.house.gov,http://nolan.house.gov/contact/email-me,2447 Rayburn House Office Building,N000127,138505,H2MN08111,408211,N00021207,USRepRickNolan,,http://youtube.com/USRepRickNolan,3.88E+14,,,12/17/1943
Rep,Grace,Flores,Napolitano,,,D,CA,32,1,F,202-225-5256,202-225-0027,http://napolitano.house.gov,http://napolitano.house.gov/contact-me/email-me,1610 Longworth House Office Building,N000179,8393,H8CA34068,400290,N00006789,GraceNapolitano,http://www.opencongress.org/wiki/Grace_Napolitano,http://youtube.com/RepGraceNapolitano,1.63E+14,,,12/4/1936
Rep,Devin,G.,Nunes,,,R,CA,22,1,M,202-225-2523,202-225-3404,http://nunes.house.gov,https://nunes.house.gov/contactform/default.aspx,1013 Longworth House Office Building,N000181,16725,H8CA20059,400297,N00007248,Rep_DevinNunes,http://www.opencongress.org/wiki/Devin_Nunes,http://youtube.com/RepDevinNunes,,,,10/1/1973
Rep,Randy,,Neugebauer,,,R,TX,19,1,M,202-225-4005,202-225-9615,http://randy.house.gov,"http://www.randy.house.gov/?sectionid=65&amp;sectiontree=8,65",1424 Longworth House Office Building,N000182,49522,H4TX19102,400441,N00026043,RandyNeugebauer,http://www.opencongress.org/wiki/Randy_Neugebauer,http://youtube.com/RandyNeugebauer,64137294987,,,12/24/1949
Rep,Kristi,L.,Noem,,,R,SD,00,1,F,202-225-2801,202-225-5823,http://noem.house.gov,http://noem.house.gov/index.cfm/contact,1323 Longworth House Office Building,N000184,58189,H0SD00054,412475,N00032022,RepKristiNoem,http://www.opencongress.org/wiki/Kristi_Noem,http://youtube.com/RepKristiNoem,,,,11/30/1971
Rep,Richard,B.,Nugent,,,R,FL,11,1,M,202-225-1002,202- 226-6559,http://nugent.house.gov,https://forms.house.gov/nugent/webforms/zipauthen_contact.shtml,1727 Longworth House Office Building,N000185,124333,H0FL05139,412409,N00032441,RepRichNugent,http://www.opencongress.org/wiki/Richard_Nugent,http://youtube.com/RepRichNugent,1.84E+14,,,5/26/1951
Rep,Alan,Alan,Nunnelee,,Alan,R,MS,01,1,M,202-225-4306,202- 225-3549,http://nunnelee.house.gov,http://nunnelee.house.gov/contact/,1427 Longworth House Office Building,N000186,8326,H0MS01043,412442,N00031006,RepAlanNunnelee,http://www.opencongress.org/wiki/Alan_Nunnelee,http://youtube.com/congressmannunnelee,1.45E+14,,,10/9/1958
Rep,Gloria,,Negrete McLeod,,,D,CA,35,1,F,202-225-6161,202-225-8671,http://negretemcleod.house.gov,http://negretemcleod.house.gov/contact,1641 Longworth House Office Building,N000187,16492,H2CA35118,412518,N00033509,RepMcLeod,,http://youtube.com/NegreteMcLeod,2.83E+14,,,9/6/1941
Rep,Pete,,Olson,,,R,TX,22,1,M,202-225-5951,202-225-5241,http://olson.house.gov,https://forms.house.gov/olson/contact-form.shtml,312 Cannon House Office Building,O000168,102008,H8TX22107,412302,N00029285,OlsonPressShop,http://www.opencongress.org/wiki/Pete_Olson,,20718168936,,,12/9/1962
Rep,William,L.,Owens,,,D,NY,21,1,M,202-225-4611,202-226-0621,http://owens.house.gov,http://owens.house.gov/contact/,405 Cannon House Office Building,O000169,116354,H0NY23081,412383,N00031011,BillOwensNY,http://www.opencongress.org/wiki/William_Owens,http://youtube.com/RepBillOwens,1.33E+14,,,1/20/1949
Rep,Beto,,O'Rourke,,,D,TX,16,1,M,202-225-4831,,http://orourke.house.gov,http://orourke.house.gov/contact/email-me,1721 Longworth House Office Building,O000170,78533,H2TX16185,412575,N00033540,BetooRourkeTX16,,http://youtube.com/betoorourketx16,4.61E+14,,,9/26/1972
Rep,Frank,J.,Pallone,Jr.,,D,NJ,06,1,M,202-225-4671,202-225-9665,http://pallone.house.gov,http://pallone.house.gov/contact-me,237 Cannon House Office Building,P000034,26951,H8NJ03073,400308,N00000781,FrankPallone,http://www.opencongress.org/wiki/Frank_Pallone,http://youtube.com/repfrankpallone,6517277731,,,10/30/1951
Rep,Bill,J.,Pascrell,Jr.,Bill,D,NJ,09,1,M,202-225-5751,202-225-5782,http://pascrell.house.gov,http://pascrell.house.gov/contact/,2370 Rayburn House Office Building,P000096,478,H6NJ08118,400309,N00000751,BillPascrell,http://www.opencongress.org/wiki/William_Pascrell,http://youtube.com/RepPascrell,3.03E+11,,,1/25/1937
Rep,Ed,,Pastor,,,D,AZ,07,1,M,202-225-4065,202-225-1655,http://www.house.gov/pastor,http://www.house.gov/writerep,2465 Rayburn House Office Building,P000099,26719,H2AZ02055,400310,N00006397,,http://www.opencongress.org/wiki/Ed_Pastor,,,,,6/28/1943
Rep,Nancy,,Pelosi,,,D,CA,12,1,F,202-225-4965,202-225-8259,http://pelosi.house.gov,http://pelosi.house.gov/contact-me,235 Cannon House Office Building,P000197,26732,H8CA05035,400314,N00007360,NancyPelosi,http://www.opencongress.org/wiki/Nancy_Pelosi,http://youtube.com/nancypelosi,86574174383,,,3/26/1940
Rep,Collin,C.,Peterson,,,D,MN,07,1,M,202-225-2165,202-225-1593,http://collinpeterson.house.gov,http://collinpeterson.house.gov/contact-me/email-me,2109 Rayburn House Office Building,P000258,26926,H2MN07014,400316,N00004558,,http://www.opencongress.org/wiki/Collin_Peterson,,6595227967,,,6/29/1944
Rep,Thomas,E.,Petri,,Tom,R,WI,06,1,M,202-225-2476,202-225-2356,http://petri.house.gov,http://petri.house.gov/contact-me/email-me,2462 Rayburn House Office Building,P000265,27139,H0WI06061,400318,N00004426,,http://www.opencongress.org/wiki/Thomas_Petri,http://youtube.com/TomPetri,thomaspetri,,,5/28/1940
Rep,Joseph,R.,Pitts,,Joe,R,PA,16,1,M,202-225-2411,202-225-2013,http://pitts.house.gov/,http://pitts.house.gov/contact-me/email-me,420 Cannon House Office Building,P000373,265,H6PA16197,400320,N00001633,RepJoePitts,http://www.opencongress.org/wiki/Joseph_Pitts,http://youtube.com/congressmanjoepitts,94156528752,,,10/10/1939
Rep,David,Eugene,Price,,,D,NC,04,1,M,202-225-1784,202-225-2014,http://price.house.gov,https://forms.house.gov/price/webforms/contact_form.shtml,2162 Rayburn House Office Building,P000523,119,H6NC04037,400326,N00002260,RepDavidEPrice,http://www.opencongress.org/wiki/David_Price,http://youtube.com/RepDavidPrice,,,,8/17/1940
Rep,Stevan,E.,Pearce,,Steve,R,NM,02,1,M,202-225-2365,,http://pearce.house.gov,http://pearce.house.gov/contact-me/email-me,2432 Rayburn House Office Building,P000588,10655,H2NM02126,400313,N00012672,RepStevePearce,http://www.opencongress.org/wiki/Stevan_Pearce,http://youtube.com/NMStevePearce,1.80E+14,,,8/24/1947
Rep,Tom,E.,Price,,Tom,R,GA,06,1,M,202-225-4501,202-225-4656,http://tomprice.house.gov,http://tomprice.house.gov/contact-me,100 Cannon House Office Building,P000591,11853,H4GA06087,400626,N00026160,RepTomPrice,http://www.opencongress.org/wiki/Thomas_Price,http://youtube.com/RepTomPrice,1.72E+11,,,10/8/1954
Rep,Ted,,Poe,,,R,TX,02,1,M,202-225-6565,202-225-5547,http://poe.house.gov/,https://forms.house.gov/poe/webforms/zipauthen_contact.shtml,2412 Rayburn House Office Building,P000592,49198,H4TX02108,400652,N00026457,JudgeTedPoe,http://www.opencongress.org/wiki/Ted_Poe,http://youtube.com/CongressmanTedPoe,1.07E+14,,,9/10/1948
Rep,Ed,,Perlmutter,,,D,CO,07,1,M,202-225-2645,202-225-5278,http://perlmutter.house.gov,https://forms.house.gov/perlmutter/webforms/contact.shtml,1410 Longworth House Office Building,P000593,2653,H6CO07023,412192,N00027510,RepPerlmutter,http://www.opencongress.org/wiki/Ed_Perlmutter,http://youtube.com/RepPerlmutter,86174496459,,,5/1/1953
Rep,Erik,,Paulsen,,,R,MN,03,1,M,202-225-2871,202-225-6351,http://paulsen.house.gov,http://paulsen.house.gov/contact-me/,127 Cannon House Office Building,P000594,3833,H8MN03077,412303,N00029391,RepErikPaulsen,http://www.opencongress.org/wiki/Erik_Paulsen,http://youtube.com/reperikpaulsen,1.29E+14,,,5/14/1965
Rep,Gary,C.,Peters,,,D,MI,14,1,M,202-225-5802,202-226-2356,http://peters.house.gov,https://forms.house.gov/peters/contact-form.shtml,1609 Longworth House Office Building,P000595,8749,H8MI09068,412305,N00029277,RepGaryPeters,http://www.opencongress.org/wiki/Gary_Peters,http://youtube.com/RepGaryPeters,88851604323,,,12/1/1958
Rep,Chellie,M.,Pingree,,,D,ME,01,1,F,202-225-6116,202-225-5590,http://pingree.house.gov,https://forms.house.gov/pingree/webforms/contact-form.shtml,1318 Longworth House Office Building,P000597,6586,H8ME01120,412307,N00013817,ChelliePingree,http://www.opencongress.org/wiki/Chellie_Pingree,http://youtube.com/congresswomanpingree,91529332807,,,4/2/1955
Rep,Jared,,Polis,,,D,CO,02,1,M,202-225-2161,202-226-7840,http://polis.house.gov,http://polis.house.gov/Contact/,1433 Longworth House Office Building,P000598,106220,H8CO02137,412308,N00029127,JaredPolis,http://www.opencongress.org/wiki/Jared_Polis,http://youtube.com/JaredPolis31275,53481427529,,,5/12/1975
Rep,Bill,,Posey,,,R,FL,08,1,M,202-225-3671,202-225-3516,http://posey.house.gov,http://posey.house.gov/Contact/,120 Cannon House Office Building,P000599,24280,H8FL15107,412309,N00029662,CongBillPosey,http://www.opencongress.org/wiki/Bill_Posey,http://youtube.com/CongressmanPosey,1.00E+14,,,12/18/1947
Rep,Steven,M.,Palazzo,,,R,MS,04,1,M,202-225-5772,202- 225-7074,http://palazzo.house.gov,http://palazzo.house.gov/contact,331 Cannon House Office Building,P000601,69521,H0MS04120,412443,N00031958,CongPalazzo,http://www.opencongress.org/wiki/Steven_Palazzo,http://youtube.com/CongressmanPalazzo,1.87E+14,,,2/21/1970
Rep,Mike,Richard,Pompeo,,Mike,R,KS,04,1,M,202-225-6216,202-225-3489,http://pompeo.house.gov,http://pompeo.house.gov/contact/,107 Cannon House Office Building,P000602,125023,H0KS04051,412431,N00030744,RepMikePompeo,http://www.opencongress.org/wiki/Mike_Pompeo,http://youtube.com/congressmanpompeo,1.02E+14,,,12/30/1963
Rep,Donald,M.,Payne,Jr.,,D,NJ,10,1,M,202-225-3436,,http://payne.house.gov,http://payne.house.gov/contact/email-me,103 Cannon House Office Building,P000604,90668,H2NJ10154,412506,N00034639,RepDonaldPayne,,,3.61E+14,,,12/17/1958
Rep,Scott,,Perry,,,R,PA,04,1,M,202-225-5836,202-226-1000,http://perry.house.gov,http://perry.house.gov/contact/email-me,126 Cannon House Office Building,P000605,59980,H2PA04135,412569,N00034120,RepScottPerry,,http://youtube.com/RepScottPerry,3.77E+14,,,5/27/1962
Rep,Robert,,Pittenger,,,R,NC,09,1,M,202-225-1976,202-225-3389,http://pittenger.house.gov,http://pittenger.house.gov/contact/email-me,224 Cannon House Office Building,P000606,41272,H2NC09134,412551,N00034416,RepPittenger,,http://youtube.com/CongressmanPittenger,3.76E+14,,,8/15/1948
Rep,Mark,,Pocan,,,D,WI,02,1,M,202-225-2906,202-225-6942,http://pocan.house.gov,http://pocan.house.gov/contact/email-me,313 Cannon House Office Building,P000607,26238,H2WI02124,412585,N00033549,RepMarkPocan,,http://youtube.com/repmarkpocan,4.37E+14,,,8/14/1964
Rep,Scott,H.,Peters,,,D,CA,52,1,M,202-225-0508,202-225-2558,http://scottpeters.house.gov,http://scottpeters.house.gov/contact/email-me,2410 Rayburn House Office Building,P000608,70351,H2CA52089,412523,N00033591,RepScottPeters,,,4.49E+14,,,6/17/1958
Rep,Mike,,Quigley,,,D,IL,05,1,M,202-225-4061,202-225-5603,http://quigley.house.gov,https://forms.house.gov/quigley/contact-form.shtml,1124 Longworth House Office Building,Q000023,83310,H0IL05096,412331,N00030581,RepMikeQuigley,http://www.opencongress.org/wiki/Michael_Quigley,http://youtube.com/RepMikeQuigley,1.59E+11,,,10/17/1958
Rep,Nick,J.,Rahall,II,Nick,D,WV,03,1,M,202-225-3452,202-225-9061,http://www.rahall.house.gov,http://www.rahall.house.gov/?sectionid=9&amp;sectiontree=9,2307 Rayburn House Office Building,R000011,27133,H6WV04057,400331,N00002198,,http://www.opencongress.org/wiki/Nick_Joe_Rahall,http://youtube.com/NRAHALLWV03,3.58E+11,,,5/20/1949
Rep,Charles,B.,Rangel,,Charlie,D,NY,13,1,M,202-225-4365,202-225-0816,http://rangel.house.gov,http://rangel.house.gov/contact-me/email-me,2354 Rayburn House Office Building,R000053,26979,H6NY19029,400333,N00000964,CBRangel,http://www.opencongress.org/wiki/Charles_Rangel,http://youtube.com/RepRangel,7390589055,,,6/11/1930
Rep,Harold,,Rogers,,Hal,R,KY,05,1,M,202-225-4601,202-225-0940,http://halrogers.house.gov,https://halrogers.house.gov/contact/contactform.htm,2406 Rayburn House Office Building,R000395,26875,H0KY05015,400340,N00003473,RepHalRogers,http://www.opencongress.org/wiki/Harold_Rogers,http://youtube.com/RepHalRogers,6722039085,,,12/31/1937
Rep,Dana,T.,Rohrabacher,,,R,CA,48,1,M,202-225-2415,202-225-0145,http://rohrabacher.house.gov,http://rohrabacher.house.gov/contact-me,2300 Rayburn House Office Building,R000409,26763,H8CA42061,400343,N00007151,,http://www.opencongress.org/wiki/Dana_Rohrabacher,,78476240421,,,6/21/1947
Rep,Ileana,,Ros-Lehtinen,,,R,FL,27,1,F,202-225-3931,202-225-5620,http://ros-lehtinen.house.gov,http://www.house.gov/writerep,2206 Rayburn House Office Building,R000435,26815,H0FL18025,400344,N00002858,RosLehtinen,http://www.opencongress.org/wiki/Ileana_Ros-Lehtinen,http://youtube.com/IleanaRosLehtinen,2.87E+14,,,7/15/1952
Rep,Lucille,,Roybal-Allard,,,D,CA,40,1,F,202-225-1766,202-226-0350,http://www.house.gov/roybal-allard,http://www.house.gov/writerep,2330 Rayburn House Office Building,R000486,26766,H2CA33048,400347,N00006671,RepRoybalAllard,http://www.opencongress.org/wiki/Lucille_Roybal-Allard,http://youtube.com/RepRoybalAllard,1.40E+14,,,6/12/1941
Rep,Edward,R.,Royce,,Ed,R,CA,39,1,M,202-225-4111,202-226-0335,http://royce.house.gov/,http://www.house.gov/writerep,2185 Rayburn House Office Building,R000487,26772,H6CA39020,400348,N00008264,RepEdRoyce,http://www.opencongress.org/wiki/Edward_Royce,http://youtube.com/RepEdRoyce,6460640558,,,10/12/1951
Rep,Bobby,L.,Rush,,,D,IL,01,1,M,202-225-4372,202-226-0333,http://rush.house.gov,http://rush.house.gov/contact-me/email-me,2268 Rayburn House Office Building,R000515,26831,H2IL01042,400350,N00004887,RepBobbyRush,http://www.opencongress.org/wiki/Bobby_Rush,http://youtube.com/CongressmanRush,2.31E+14,,,11/23/1946
Rep,Paul,D.,Ryan,,,R,WI,01,1,M,202-225-3031,202-225-3393,http://paulryan.house.gov,http://www.house.gov/ryan/email.htm,1233 Longworth House Office Building,R000570,26344,H8WI01024,400351,N00004357,RepPaulRyan,http://www.opencongress.org/wiki/Paul_Ryan,http://youtube.com/reppaulryan,7123827676,,,1/29/1970
Rep,Mike,,Rogers,,,R,MI,08,1,M,202-225-4872,202-225-5820,http://mikerogers.house.gov,http://mikerogers.house.gov/contact/,2112 Rayburn House Office Building,R000572,8751,H0MI08042,400342,N00009668,RepMikeRogers,http://www.opencongress.org/wiki/Mike_Rogers,http://youtube.com/RepMikeRogers,1.68E+14,,,6/2/1963
Rep,Mike,Dennis,Rogers,,Mike,R,AL,03,1,M,202-225-3261,202-226-8485,http://mike-rogers.house.gov/,http://mike-rogers.house.gov/contact-mike/email-me,324 Cannon House Office Building,R000575,5705,H2AL03032,400341,N00024759,RepMikeRogersAL,http://www.opencongress.org/wiki/Michael_Rogers,http://youtube.com/MikeRogersAL03,1.72E+14,,,7/16/1958
